Date,Store,Store_Type,Product,Category,Price,Cost_Price,Discount,Holiday,Weekend,Day_of_Week,Month,Season,Temperature,Rainfall_mm,Promotion,Competitor_Price,Inventory,Previous_Week_Sales,Previous_Month_Sales,Demand,Units_Sold,Revenue,Profit,Stockout
2025-03-26,Riverside Branch,Suburban,Wheat Flour 5kg,Groceries,292.25,229.76,0.0,No,No,Wednesday,3,Summer,35.7,16.5,None,315.28,113,91,386,94,94,27471.5,5874.06,No
2024-07-02,West Point,Urban,Keyboard,Electronics,1542.26,823.71,8.0,No,No,Tuesday,7,Monsoon,34.6,84.9,None,1843.19,33,34,150,29,29,44725.54,20837.95,No
2025-01-16,University Outlet,Campus,Frying Pan,Home & Kitchen,954.99,551.13,0.0,No,No,Thursday,1,Winter,27.6,34.6,None,1002.44,7,17,78,13,7,6684.93,2827.02,Yes
2024-06-28,South Plaza,Mall,Frying Pan,Home & Kitchen,912.17,527.9,5.0,No,No,Friday,6,Monsoon,27.4,56.5,None,958.5,28,20,93,28,28,25540.76,10759.56,No
2025-05-07,Grand Bazaar,Market,Shoes,Clothing,3249.69,1916.89,8.0,Yes,No,Wednesday,5,Summer,37.1,0,None,3810.92,83,44,153,40,40,129987.6,53312.0,No
2025-04-11,North Hub,Suburban,Frying Pan,Home & Kitchen,906.97,552.34,10.0,No,No,Friday,4,Summer,39.1,19.6,None,987.64,42,25,99,26,26,23581.22,9220.38,No
2024-03-31,City Center,Urban,Frying Pan,Home & Kitchen,935.2,551.53,0.0,No,Yes,Sunday,3,Summer,41.7,59.7,None,879.84,48,30,115,36,36,33667.2,13812.12,No
2024-04-29,Mall Outlet,Mall,Instant Noodles,Groceries,17.56,11.76,0.0,No,No,Monday,4,Summer,41.1,32.5,None,19.16,239,162,930,200,200,3512.0,1160.0,No
2024-08-01,University Outlet,Campus,Jeans,Clothing,1452.79,776.89,3.0,No,No,Thursday,8,Monsoon,24.7,106.5,None,1486.4,48,27,81,26,26,37772.54,17573.4,No
2024-08-11,Mall Outlet,Mall,Tea 250g,Beverages,152.06,141.06,20.0,No,Yes,Sunday,8,Monsoon,28.5,0,Medium,209.32,111,124,388,116,111,16878.66,1221.0,Yes
2025-09-11,Central Hyper,Hypermarket,Cold Coffee,Beverages,90.22,52.02,0.0,No,No,Thursday,9,Monsoon,29.8,118.0,None,85.45,140,104,414,99,99,8931.78,3781.8,No
2026-01-03,Riverside Branch,Suburban,Tablet,Electronics,17457.0,14597.62,12.0,No,Yes,Saturday,1,Winter,22.7,27.0,Medium,19624.61,31,24,111,30,30,523710.0,85781.4,No
2024-10-18,South Plaza,Mall,Hand Sanitizer,Health & Personal Care,81.62,49.6,13.0,No,No,Friday,10,Post-Monsoon,29.4,26.7,Low,87.86,107,78,299,73,73,5958.26,2337.46,No
2024-08-16,Downtown Store,Urban,Milk 1L,Groceries,55.66,45.12,10.0,No,No,Friday,8,Monsoon,27.7,81.3,None,63.24,171,174,778,179,171,9517.86,1802.34,Yes
2026-06-14,Downtown Store,Urban,Shampoo,Health & Personal Care,404.37,242.96,3.0,No,Yes,Sunday,6,Monsoon,30.0,104.7,None,408.08,121,83,353,75,75,30327.75,12105.75,No
2025-10-31,University Outlet,Campus,Face Wash,Health & Personal Care,289.94,153.77,0.0,No,No,Friday,10,Post-Monsoon,31.1,46.4,None,321.24,44,29,134,29,29,8408.26,3948.93,No
2026-01-01,City Center,Urban,Jeans,Clothing,1534.78,780.42,0.0,No,No,Thursday,1,Winter,27.2,0,None,1444.83,33,32,84,33,33,50647.74,24893.88,No
2024-06-08,Grand Bazaar,Market,Energy Drink,Beverages,105.26,72.42,5.0,No,Yes,Saturday,6,Monsoon,27.8,0,None,115.97,131,99,384,117,117,12315.42,3842.28,No
2025-09-24,West Point,Urban,Face Wash,Health & Personal Care,250.66,152.86,8.0,No,No,Wednesday,9,Monsoon,26.7,59.3,Low,291.6,84,44,247,63,63,15791.58,6161.4,No
2024-01-16,University Outlet,Campus,Mixer Grinder,Home & Kitchen,3115.68,2228.87,8.0,No,No,Tuesday,1,Winter,31.3,24.4,Low,3409.93,18,17,60,20,18,56082.24,15962.58,Yes
2024-03-16,East Market,Market,Electric Kettle,Home & Kitchen,1271.7,919.14,15.0,No,Yes,Saturday,3,Summer,34.8,0,Medium,1382.01,49,26,109,29,29,36879.3,10224.24,No
2026-03-29,Suburban Branch,Suburban,Tea 250g,Beverages,155.68,141.07,15.0,No,Yes,Sunday,3,Summer,34.1,0,Medium,172.83,106,85,386,96,96,14945.28,1402.56,No
2025-05-03,North Hub,Suburban,Face Wash,Health & Personal Care,244.22,156.17,8.0,No,Yes,Saturday,5,Summer,41.8,0,Low,267.12,46,67,236,58,46,11234.12,4050.3,Yes
2026-02-04,Riverside Branch,Suburban,Face Wash,Health & Personal Care,224.0,149.72,12.0,No,No,Wednesday,2,Winter,26.2,8.0,Medium,283.09,73,69,258,68,68,15232.0,5051.04,No
2025-12-22,South Plaza,Mall,Rice 5kg,Groceries,395.65,333.59,8.0,No,No,Monday,12,Winter,24.0,4.6,None,450.19,183,108,506,118,118,46686.7,7323.08,No
2024-11-25,University Outlet,Campus,Milk 1L,Groceries,44.41,46.25,22.0,No,No,Monday,11,Post-Monsoon,26.6,32.7,High,60.67,281,194,1053,230,230,10214.3,0,No
2024-05-17,Railway Kiosk,Transit,Keyboard,Electronics,1335.83,847.79,22.0,No,No,Friday,5,Summer,37.5,11.5,High,1873.83,77,44,196,45,45,60112.35,21961.8,No
2025-04-11,West Point,Urban,Tea 250g,Beverages,173.81,136.7,5.0,No,No,Friday,4,Summer,36.7,64.0,Low,172.46,118,80,398,80,80,13904.8,2968.8,No
2026-01-28,University Outlet,Campus,Protein Powder,Health & Personal Care,2337.0,1675.32,3.0,No,No,Wednesday,1,Winter,22.3,39.0,None,2408.36,26,6,54,9,9,21033.0,5955.12,No
2026-05-25,Suburban Branch,Suburban,Smartphone,Electronics,25655.39,20582.31,0.0,No,No,Monday,5,Summer,35.0,49.0,None,24033.68,31,8,52,10,10,256553.9,50730.8,No
2026-01-23,Mall Outlet,Mall,Formal Shirt,Clothing,897.28,616.57,22.0,No,No,Friday,1,Winter,25.0,0,High,1239.88,84,55,201,62,62,55631.36,17404.02,No
2024-08-30,Central Hyper,Hypermarket,Wheat Flour 5kg,Groceries,269.73,225.82,5.0,No,No,Friday,8,Monsoon,30.8,44.8,Low,282.46,112,84,404,97,97,26163.81,4259.27,No
2026-02-12,Riverside Branch,Suburban,Cold Coffee,Beverages,71.92,51.18,12.0,No,No,Thursday,2,Winter,21.3,1.8,Medium,78.15,142,145,538,138,138,9924.96,2862.12,No
2026-03-14,West Point,Urban,Cleaning Liquid,Home & Kitchen,108.26,81.19,22.0,No,Yes,Saturday,3,Summer,31.9,11.5,High,144.12,205,175,649,157,157,16996.82,4249.99,No
2025-08-05,North Hub,Suburban,Rice 5kg,Groceries,346.2,346.5,17.0,No,No,Tuesday,8,Monsoon,29.8,163.6,Medium,399.93,153,121,550,126,126,43621.2,0,No
2024-05-11,Airport Kiosk,Transit,Headphones,Electronics,2359.89,1646.52,15.0,No,Yes,Saturday,5,Summer,26.0,40.7,Low,2641.04,78,62,184,52,52,122714.28,37095.24,No
2024-07-30,West Point,Urban,Cleaning Liquid,Home & Kitchen,115.28,82.87,22.0,No,No,Tuesday,7,Monsoon,30.1,38.7,Medium,146.28,149,118,380,108,108,12450.24,3500.28,No
2024-03-01,Suburban Branch,Suburban,Electric Kettle,Home & Kitchen,1441.64,923.74,5.0,No,No,Friday,3,Summer,32.7,39.1,Low,1482.38,63,24,134,25,25,36041.0,12947.5,No
2026-03-27,Downtown Store,Urban,Instant Noodles,Groceries,15.77,11.78,10.0,No,No,Friday,3,Summer,33.8,0,None,16.13,164,177,995,213,164,2586.28,654.36,Yes
2024-03-05,Airport Kiosk,Transit,Mineral Water 1L,Beverages,21.13,12.3,10.0,No,No,Tuesday,3,Summer,36.6,0,None,23.94,280,242,986,221,221,4669.73,1951.43,No
2024-12-10,Suburban Branch,Suburban,Mixer Grinder,Home & Kitchen,2553.45,2293.19,22.0,No,No,Tuesday,12,Winter,22.7,46.1,Medium,3058.96,13,24,50,18,13,33194.85,3383.38,Yes
2026-06-14,City Center,Urban,Smartphone,Electronics,17794.99,20031.35,30.0,No,Yes,Sunday,6,Monsoon,25.5,0,High,26381.08,60,45,167,50,50,889749.5,0,No
2026-03-29,Grand Bazaar,Market,Power Bank,Electronics,1506.89,972.34,22.0,No,Yes,Sunday,3,Summer,37.5,1.9,High,2025.26,102,133,524,119,102,153702.78,54524.1,Yes
2026-03-01,Suburban Branch,Suburban,Wheat Flour 5kg,Groceries,273.6,230.43,0.0,No,Yes,Sunday,3,Summer,33.9,0,None,288.91,129,101,352,95,95,25992.0,4101.15,No
2025-09-02,West Point,Urban,Hand Sanitizer,Health & Personal Care,78.14,50.71,17.0,No,No,Tuesday,9,Monsoon,30.0,78.8,Medium,102.61,101,67,270,74,74,5782.36,2029.82,No
2024-05-03,East Market,Market,Face Wash,Health & Personal Care,232.14,149.83,20.0,No,No,Friday,5,Summer,37.9,28.2,Medium,291.29,66,85,244,86,66,15321.24,5432.46,Yes
2025-10-12,Riverside Branch,Suburban,Cooking Oil 1L,Groceries,172.02,147.29,5.0,Yes,Yes,Sunday,10,Post-Monsoon,27.6,10.1,Low,201.85,222,127,617,154,154,26491.08,3808.42,No
2025-08-07,East Market,Market,Milk 1L,Groceries,53.84,45.88,10.0,No,No,Thursday,8,Monsoon,25.9,53.5,Low,55.11,217,180,821,180,180,9691.2,1432.8,No
2024-02-13,Airport Kiosk,Transit,Shoes,Clothing,3174.93,1848.46,10.0,No,No,Tuesday,2,Winter,29.7,17.2,None,3283.84,32,9,94,10,10,31749.3,13264.7,No
2025-10-17,Tech Park Store,Business,Tablet,Electronics,17298.74,14333.06,8.0,No,No,Friday,10,Post-Monsoon,27.7,69.0,None,17887.73,14,9,83,17,14,242182.36,41519.52,Yes
2025-07-01,Downtown Store,Urban,Moisturizer,Health & Personal Care,299.99,186.28,12.0,No,No,Tuesday,7,Monsoon,29.6,174.1,Medium,327.69,64,52,213,56,56,16799.44,6367.76,No
2025-05-20,Riverside Branch,Suburban,LED Bulb,Home & Kitchen,178.23,97.44,0.0,No,No,Tuesday,5,Summer,35.1,42.2,None,169.01,37,37,122,35,35,6238.05,2827.65,No
2024-12-20,University Outlet,Campus,Wheat Flour 5kg,Groceries,213.59,224.0,22.0,No,No,Friday,12,Winter,26.0,0,High,300.79,147,130,689,146,146,31184.14,0,No
2025-10-02,Downtown Store,Urban,Vitamins,Health & Personal Care,450.18,299.66,13.0,No,No,Thursday,10,Post-Monsoon,30.8,83.2,Low,516.78,94,51,171,53,53,23859.54,7977.56,No
2025-08-05,Mall Outlet,Mall,Cleaning Liquid,Home & Kitchen,146.61,81.61,0.0,No,No,Tuesday,8,Monsoon,30.3,11.1,None,145.88,58,67,280,66,58,8503.38,3770.0,Yes
2024-10-20,Railway Kiosk,Transit,Cold Coffee,Beverages,59.17,50.88,30.0,No,Yes,Sunday,10,Post-Monsoon,28.6,100.9,High,89.49,98,100,469,110,98,5798.66,812.42,Yes
2024-07-09,South Plaza,Mall,Buttermilk,Beverages,29.11,17.46,0.0,No,No,Tuesday,7,Monsoon,33.1,145.8,None,32.37,196,125,595,127,127,3696.97,1479.55,No
2025-07-26,City Center,Urban,Keyboard,Electronics,1361.93,841.81,10.0,No,Yes,Saturday,7,Monsoon,32.2,94.8,None,1636.53,65,53,203,53,53,72182.29,27566.36,No
2025-09-25,Railway Kiosk,Transit,Tablet,Electronics,20015.25,13915.22,0.0,No,No,Thursday,9,Monsoon,28.2,98.1,None,20277.75,5,16,67,11,5,100076.25,30500.15,Yes
2025-09-04,West Point,Urban,Jeans,Clothing,1308.9,807.0,10.0,No,No,Thursday,9,Monsoon,28.8,40.2,None,1349.32,49,17,62,20,20,26178.0,10038.0,No
2025-01-06,South Plaza,Mall,Jacket,Clothing,2648.46,1615.27,12.0,No,No,Monday,1,Winter,22.0,0,Medium,3208.54,48,20,133,28,28,74156.88,28929.32,No
2024-01-01,Grand Bazaar,Market,Tablet,Electronics,17228.27,14606.87,5.0,No,No,Monday,1,Winter,26.5,0.5,None,17131.96,24,18,65,16,16,275652.32,41942.4,No
2024-03-17,West Point,Urban,Energy Drink,Beverages,104.22,72.52,5.0,No,Yes,Sunday,3,Summer,29.7,17.3,None,108.85,102,99,470,106,102,10630.44,3233.4,Yes
2025-01-05,East Market,Market,Soap Pack,Health & Personal Care,154.51,97.13,3.0,No,Yes,Sunday,1,Winter,28.7,8.5,None,170.31,173,88,466,99,99,15296.49,5680.62,No
2025-01-15,Riverside Branch,Suburban,Track Pants,Clothing,754.46,442.34,22.0,No,No,Wednesday,1,Winter,29.2,24.7,High,1061.26,68,45,172,48,48,36214.08,14981.76,No
2025-02-27,Airport Kiosk,Transit,Mixer Grinder,Home & Kitchen,2656.31,2296.49,12.0,No,No,Thursday,2,Winter,24.6,31.2,Medium,2831.25,15,8,67,14,14,37188.34,5037.48,No
2024-09-19,Mall Outlet,Mall,Moisturizer,Health & Personal Care,358.33,190.03,0.0,Yes,No,Thursday,9,Monsoon,25.7,35.7,None,356.97,76,58,178,57,57,20424.81,9593.1,No
2025-02-12,West Point,Urban,Toothpaste,Health & Personal Care,130.08,71.22,3.0,No,No,Wednesday,2,Winter,27.2,18.5,None,128.4,78,47,180,55,55,7154.4,3237.3,No
2025-11-22,Central Hyper,Hypermarket,Bedsheet,Home & Kitchen,1145.28,594.05,8.0,No,Yes,Saturday,11,Post-Monsoon,27.2,126.9,None,1166.47,59,33,122,31,31,35503.68,17088.13,No
2025-12-11,University Outlet,Campus,Tablet,Electronics,16723.67,13951.56,10.0,No,No,Thursday,12,Winter,21.4,24.6,None,20473.98,27,19,93,21,21,351197.07,58214.31,No
2025-12-11,Downtown Store,Urban,Water Bottle,Home & Kitchen,432.02,209.68,3.0,No,No,Thursday,12,Winter,24.4,24.8,None,465.0,59,38,143,44,44,19008.88,9782.96,No
2025-08-11,Downtown Store,Urban,Headphones,Electronics,2393.57,1708.51,12.0,No,No,Monday,8,Monsoon,32.4,122.6,Medium,2873.44,101,49,217,55,55,131646.35,37678.3,No
2026-01-18,Suburban Branch,Suburban,Cooking Oil 1L,Groceries,193.6,148.84,0.0,No,Yes,Sunday,1,Winter,27.1,17.8,None,210.29,118,72,452,88,88,17036.8,3938.88,No
2025-06-26,City Center,Urban,Hoodie,Clothing,1593.77,873.98,5.0,No,No,Thursday,6,Monsoon,26.3,93.5,None,1780.24,25,22,97,18,18,28687.86,12956.22,No
2024-07-13,University Outlet,Campus,Formal Shirt,Clothing,1151.27,600.04,10.0,No,Yes,Saturday,7,Monsoon,26.7,126.2,None,1183.15,22,14,69,19,19,21874.13,10473.37,No
2024-07-23,Tech Park Store,Business,Bedsheet,Home & Kitchen,1088.6,613.36,13.0,No,No,Tuesday,7,Monsoon,25.2,0,Low,1212.37,20,13,71,20,20,21772.0,9504.8,No
2025-03-22,Central Hyper,Hypermarket,Cleaning Liquid,Home & Kitchen,117.59,81.18,22.0,No,Yes,Saturday,3,Summer,37.5,60.6,Medium,167.0,167,131,661,151,151,17756.09,5497.91,No
2025-12-22,City Center,Urban,Eggs 12 Pack,Groceries,90.29,68.62,0.0,No,No,Monday,12,Winter,24.0,50.9,None,90.76,222,112,413,130,130,11737.7,2817.1,No
2025-05-27,Downtown Store,Urban,Buttermilk,Beverages,27.14,17.65,0.0,No,No,Tuesday,5,Summer,32.7,27.8,None,27.75,252,198,729,195,195,5292.3,1850.55,No
2025-11-07,Riverside Branch,Suburban,Mineral Water 1L,Beverages,18.69,12.31,13.0,No,No,Friday,11,Post-Monsoon,26.3,87.8,Low,23.86,341,213,952,218,218,4074.42,1390.84,No
2024-02-28,Airport Kiosk,Transit,Headphones,Electronics,2692.71,1712.65,8.0,No,No,Wednesday,2,Winter,27.5,0,None,2719.7,42,38,120,36,36,96937.56,35282.16,No
2025-02-03,South Plaza,Mall,Bluetooth Speaker,Electronics,2991.49,1878.26,8.0,No,No,Monday,2,Winter,20.7,0,None,3009.24,34,33,167,31,31,92736.19,34510.13,No
2024-08-02,Suburban Branch,Suburban,Jeans,Clothing,1325.13,803.17,10.0,No,No,Friday,8,Monsoon,31.7,43.9,None,1559.45,45,21,89,21,21,27827.73,10961.16,No
2024-02-17,Airport Kiosk,Transit,Cap,Clothing,339.45,152.65,5.0,No,Yes,Saturday,2,Winter,18.8,8.5,Low,379.33,43,29,218,43,43,14596.35,8032.4,No
2026-02-11,Airport Kiosk,Transit,Wheat Flour 5kg,Groceries,203.96,223.98,27.0,No,No,Wednesday,2,Winter,31.7,0,High,272.68,163,148,436,138,138,28146.48,0,No
2024-02-21,University Outlet,Campus,Water Bottle,Home & Kitchen,421.82,204.68,10.0,No,No,Wednesday,2,Winter,25.8,2.9,Low,500.06,90,50,186,50,50,21091.0,10857.0,No
2026-01-08,Grand Bazaar,Market,Tablet,Electronics,20361.6,14323.73,0.0,No,No,Thursday,1,Winter,22.5,21.5,None,22528.48,5,2,40,9,5,101808.0,30189.35,Yes
2025-12-08,Downtown Store,Urban,Mixer Grinder,Home & Kitchen,3286.52,2234.94,0.0,No,No,Monday,12,Winter,27.6,10.9,None,3088.71,12,9,77,7,7,23005.64,7361.06,No
2024-07-21,University Outlet,Campus,Cold Coffee,Beverages,76.92,53.1,5.0,No,Yes,Sunday,7,Monsoon,30.2,0,None,85.19,113,78,412,91,91,6999.72,2167.62,No
2025-06-09,South Plaza,Mall,Milk 1L,Groceries,50.44,47.13,12.0,No,No,Monday,6,Monsoon,32.4,59.1,Medium,62.05,257,232,966,228,228,11500.32,754.68,No
2024-10-22,West Point,Urban,Hoodie,Clothing,1700.78,872.08,0.0,No,No,Tuesday,10,Post-Monsoon,29.5,152.1,None,1774.2,59,29,115,30,30,51023.4,24861.0,No
2025-04-29,West Point,Urban,Tea 250g,Beverages,192.91,134.54,0.0,No,No,Tuesday,4,Summer,40.5,30.0,None,191.58,91,80,267,83,83,16011.53,4844.71,No
2025-01-27,University Outlet,Campus,Track Pants,Clothing,865.81,444.02,8.0,No,No,Monday,1,Winter,24.3,0.2,None,1002.15,41,26,79,23,23,19913.63,9701.17,No
2025-08-27,West Point,Urban,Keyboard,Electronics,1635.79,814.4,5.0,No,No,Wednesday,8,Monsoon,32.9,91.8,Low,1920.24,63,38,182,39,39,63795.81,32034.21,No
2024-06-18,Grand Bazaar,Market,Toothpaste,Health & Personal Care,113.18,73.45,10.0,No,No,Tuesday,6,Monsoon,26.9,0,Low,117.19,109,76,286,74,74,8375.32,2940.02,No
2025-07-04,East Market,Market,Tea 250g,Beverages,188.44,136.7,0.0,No,No,Friday,7,Monsoon,25.6,233.0,None,177.54,32,37,151,44,32,6030.08,1655.68,Yes
2025-07-13,Tech Park Store,Business,Bedsheet,Home & Kitchen,1160.28,626.27,12.0,Yes,Yes,Sunday,7,Monsoon,27.8,118.8,Medium,1218.01,37,32,100,29,29,33648.12,15486.29,No
2025-04-03,West Point,Urban,LED Bulb,Home & Kitchen,184.78,94.14,3.0,No,No,Thursday,4,Summer,36.1,0,None,184.78,66,50,207,61,61,11271.58,5529.04,No
2024-02-01,University Outlet,Campus,Cleaning Liquid,Home & Kitchen,130.72,80.61,5.0,No,No,Thursday,2,Winter,24.1,2.3,None,127.79,78,38,188,49,49,6405.28,2455.39,No
2024-10-05,City Center,Urban,Storage Box,Home & Kitchen,343.01,194.92,10.0,No,Yes,Saturday,10,Post-Monsoon,25.3,85.3,None,380.32,29,25,108,33,29,9947.29,4294.61,Yes
2026-06-10,Riverside Branch,Suburban,Bedsheet,Home & Kitchen,1185.23,612.28,8.0,No,No,Wednesday,6,Monsoon,33.8,70.4,None,1211.64,45,16,91,18,18,21334.14,10313.1,No
2026-05-29,Central Hyper,Hypermarket,Track Pants,Clothing,847.54,431.54,10.0,No,No,Friday,5,Summer,38.1,9.0,None,938.85,61,40,157,37,37,31358.98,15392.0,No
2024-10-11,Railway Kiosk,Transit,Energy Drink,Beverages,116.54,70.02,0.0,No,No,Friday,10,Post-Monsoon,26.5,112.0,None,113.82,57,38,141,41,41,4778.14,1907.32,No
2024-10-01,City Center,Urban,Fruit Juice 1L,Beverages,133.66,83.55,0.0,No,No,Tuesday,10,Post-Monsoon,29.7,109.2,None,130.69,58,65,325,74,58,7752.28,2906.38,Yes
2024-06-02,Riverside Branch,Suburban,Shoes,Clothing,2883.12,1871.79,12.0,No,Yes,Sunday,6,Monsoon,27.5,158.4,Medium,3314.44,36,24,107,32,32,92259.84,32362.56,No
2024-06-16,East Market,Market,Buttermilk,Beverages,27.41,17.11,5.0,No,Yes,Sunday,6,Monsoon,34.5,107.0,Low,29.8,174,138,619,160,160,4385.6,1648.0,No
2024-08-13,Mall Outlet,Mall,Sugar 1kg,Groceries,56.12,43.85,0.0,No,No,Tuesday,8,Monsoon,30.7,128.1,None,54.56,111,82,254,76,76,4265.12,932.52,No
2024-10-14,West Point,Urban,Bluetooth Speaker,Electronics,2671.93,1869.4,12.0,No,No,Monday,10,Post-Monsoon,29.9,30.2,Medium,3201.1,53,48,175,45,45,120236.85,36113.85,No
2024-09-12,Riverside Branch,Suburban,Formal Shirt,Clothing,1212.89,630.08,5.0,No,No,Thursday,9,Monsoon,27.7,130.4,None,1411.5,23,24,63,16,16,19406.24,9324.96,No
2025-08-23,South Plaza,Mall,Shampoo,Health & Personal Care,340.07,237.97,8.0,No,Yes,Saturday,8,Monsoon,31.4,105.9,None,374.23,97,91,312,84,84,28565.88,8576.4,No
2024-09-18,Railway Kiosk,Transit,Electric Kettle,Home & Kitchen,1299.49,942.48,15.0,No,No,Wednesday,9,Monsoon,29.8,22.3,Medium,1426.34,8,20,51,10,8,10395.92,2856.08,Yes
2025-03-05,Riverside Branch,Suburban,Jeans,Clothing,1341.19,790.94,3.0,No,No,Wednesday,3,Summer,38.0,52.4,None,1274.96,15,30,98,22,15,20117.85,8253.75,Yes
2025-02-03,Tech Park Store,Business,Storage Box,Home & Kitchen,370.22,192.46,0.0,No,No,Monday,2,Winter,20.0,27.9,None,379.06,53,35,106,31,31,11476.82,5510.56,No
2025-03-30,Airport Kiosk,Transit,Track Pants,Clothing,710.82,454.22,20.0,No,Yes,Sunday,3,Summer,33.6,10.7,Medium,908.54,56,43,175,36,36,25589.52,9237.6,No
2025-05-05,Airport Kiosk,Transit,Sugar 1kg,Groceries,48.07,42.73,3.0,No,No,Monday,5,Summer,39.5,0.8,None,52.11,89,74,305,74,74,3557.18,395.16,No
2026-02-04,City Center,Urban,Headphones,Electronics,2659.77,1603.27,8.0,No,No,Wednesday,2,Winter,23.8,30.6,None,2853.21,88,39,236,54,54,143627.58,57051.0,No
2026-04-30,East Market,Market,Vitamins,Health & Personal Care,488.56,292.41,0.0,No,No,Thursday,4,Summer,38.1,0,None,539.93,49,33,160,34,34,16611.04,6669.1,No
2024-03-07,West Point,Urban,Instant Noodles,Groceries,17.45,11.71,8.0,No,No,Thursday,3,Summer,38.6,0,None,18.52,222,197,774,179,179,3123.55,1027.46,No
2024-03-20,Riverside Branch,Suburban,Soft Drink 750ml,Beverages,47.21,32.13,5.0,No,No,Wednesday,3,Summer,33.0,45.1,Low,48.03,199,193,766,183,183,8639.43,2759.64,No
2025-12-30,West Point,Urban,Shoes,Clothing,3287.89,1916.83,5.0,No,No,Tuesday,12,Winter,24.5,8.0,Low,3548.22,41,30,142,24,24,78909.36,32905.44,No
2024-09-16,Downtown Store,Urban,T-Shirt,Clothing,583.48,325.06,15.0,No,No,Monday,9,Monsoon,34.0,147.8,Medium,698.03,66,48,206,48,48,28007.04,12404.16,No
2025-01-25,Railway Kiosk,Transit,Bedsheet,Home & Kitchen,982.57,626.98,22.0,No,Yes,Saturday,1,Winter,26.5,10.4,Medium,1293.94,53,29,88,28,28,27511.96,9956.52,No
2024-12-01,City Center,Urban,Face Wash,Health & Personal Care,221.45,146.71,22.0,No,Yes,Sunday,12,Winter,27.7,6.8,High,295.97,164,110,537,122,122,27016.9,9118.28,No
2025-06-13,East Market,Market,Tablet,Electronics,17121.84,14668.32,10.0,No,No,Friday,6,Monsoon,30.0,34.1,Low,20713.7,24,17,99,20,20,342436.8,49070.4,No
2025-07-20,South Plaza,Mall,Soft Drink 750ml,Beverages,43.03,30.67,5.0,No,Yes,Sunday,7,Monsoon,35.1,0,None,42.99,257,149,730,185,185,7960.55,2286.6,No
2025-07-01,West Point,Urban,Coffee 200g,Beverages,315.17,263.26,15.0,No,No,Tuesday,7,Monsoon,29.5,101.7,Medium,367.12,44,52,280,62,44,13867.48,2284.04,Yes
2025-07-04,Suburban Branch,Suburban,Jacket,Clothing,2923.19,1589.3,3.0,No,No,Friday,7,Monsoon,34.1,90.7,None,3072.83,28,11,37,9,9,26308.71,12005.01,No
2026-02-15,City Center,Urban,Tea 250g,Beverages,182.7,141.42,3.0,No,Yes,Sunday,2,Winter,28.4,38.5,None,205.65,83,87,389,83,83,15164.1,3426.24,No
2025-05-04,Downtown Store,Urban,Bedsheet,Home & Kitchen,1073.4,612.17,10.0,No,Yes,Sunday,5,Summer,38.4,13.8,None,1224.46,84,48,190,46,46,49376.4,21216.58,No
2024-12-06,Railway Kiosk,Transit,Shoes,Clothing,2766.81,1855.78,12.0,No,No,Friday,12,Winter,25.8,9.8,Medium,2994.4,40,14,81,18,18,49802.58,16398.54,No
2025-05-11,Suburban Branch,Suburban,Energy Drink,Beverages,105.19,72.31,15.0,No,Yes,Sunday,5,Summer,33.2,36.0,Low,136.5,157,121,507,134,134,14095.46,4405.92,No
2025-03-20,Grand Bazaar,Market,Smartphone,Electronics,22329.58,20115.65,10.0,No,No,Thursday,3,Summer,34.5,0,Low,25775.64,17,24,77,20,17,379602.86,37636.81,Yes
2026-05-13,Riverside Branch,Suburban,Cold Coffee,Beverages,76.12,52.66,12.0,No,No,Wednesday,5,Summer,32.1,14.7,Medium,91.19,145,125,531,143,143,10885.16,3354.78,No
2024-01-15,Downtown Store,Urban,Toothpaste,Health & Personal Care,122.29,73.55,0.0,No,No,Monday,1,Winter,24.3,8.3,None,127.05,65,65,354,75,65,7948.85,3168.1,Yes
2026-04-26,South Plaza,Mall,Cold Coffee,Beverages,74.31,51.71,10.0,No,Yes,Sunday,4,Summer,36.0,0,None,82.04,238,173,602,168,168,12484.08,3796.8,No
2024-06-11,Grand Bazaar,Market,Vitamins,Health & Personal Care,443.75,289.64,10.0,No,No,Tuesday,6,Monsoon,36.6,75.3,None,503.65,60,33,139,30,30,13312.5,4623.3,No
2024-10-05,South Plaza,Mall,Laptop,Electronics,60820.5,50877.36,5.0,No,Yes,Saturday,10,Post-Monsoon,25.7,55.3,None,66015.67,19,19,50,11,11,669025.5,109374.54,No
2025-05-27,Central Hyper,Hypermarket,Track Pants,Clothing,806.47,445.77,8.0,No,No,Tuesday,5,Summer,38.2,27.2,Low,855.51,63,40,121,40,40,32258.8,14428.0,No
2024-06-21,Railway Kiosk,Transit,Smartphone,Electronics,23783.97,20479.99,8.0,No,No,Friday,6,Monsoon,34.0,96.4,None,28693.99,11,16,58,17,11,261623.67,36343.78,Yes
2025-12-14,Grand Bazaar,Market,Sugar 1kg,Groceries,43.02,44.32,13.0,No,Yes,Sunday,12,Winter,24.9,0,Low,45.89,254,162,633,150,150,6453.0,0,No
2024-10-02,Downtown Store,Urban,Rice 5kg,Groceries,403.46,335.79,0.0,No,No,Wednesday,10,Post-Monsoon,32.6,93.7,None,441.99,87,115,363,113,87,35101.02,5887.29,Yes
2025-01-26,Tech Park Store,Business,Eggs 12 Pack,Groceries,63.71,69.81,32.0,No,Yes,Sunday,1,Winter,24.9,0,High,98.02,262,186,710,212,212,13506.52,0,No
